first_name,last_name,committee,subcommittee,bioguide_id,note
Adam,Schiff,Committee on Small Business and Entrepreneurship,,S001150,
Adam,Schiff,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",S001150,
Adam,Schiff,Committee on the Judiciary,Subcommittee on Intellectual Property,S001150,
Adam,Schiff,Committee on the Judiciary,"Subcommittee on Privacy, Technology, and the Law",S001150,
Adam,Schiff,Committee on the Judiciary,Subcommittee on the Constitution,S001150,
Derek,Schmidt,Armed Services,,S001228,
Derek,Schmidt,Judiciary,,S001228,
Derek,Schmidt,Small Business,,S001228,
Eric,Schmitt,Committee on Armed Services,Subcommittee on Airland,S001227,
Eric,Schmitt,Committee on Armed Services,Subcommittee on Cybersecurity,S001227,
Eric,Schmitt,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,S001227,
Eric,Schmitt,Committee on Armed Services,Subcommittee on Readiness and Management Support,S001227,
Eric,Schmitt,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",S001227,
Eric,Schmitt,"Committee on Commerce, Science, and Transportation","Subcommittee on Science, Manufacturing, and Competitiveness",S001227,
Eric,Schmitt,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",S001227,
Eric,Schmitt,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,S001227,
Eric,Schmitt,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",S001227,
Eric,Schmitt,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",S001227,
Eric,Schmitt,Committee on the Judiciary,Subcommittee on Intellectual Property,S001227,
Eric,Schmitt,Committee on the Judiciary,Subcommittee on the Constitution,S001227,
Eric,Schmitt,Joint Economic Committee,,S001227,
Bradley,Schneider,Foreign Affairs,,S001190,
Bradley,Schneider,Ways and Means,,S001190,
Hillary,Scholten,Small Business,,S001221,
Hillary,Scholten,Transportation and Infrastructure,,S001221,
Kim,Schrier,Energy and Commerce,,S001216,
Charles,Schumer,Committee on Rules and Administration,,S000148,
Charles,Schumer,Joint Congressional Committee on Inaugural Ceremonies - 2024,,S000148,
Charles,Schumer,Select Committee on Intelligence,,S000148,
David,Schweikert,Ways and Means,,S001183,
Austin,Scott,Agriculture,,S001189,
Austin,Scott,Armed Services,,S001189,
Austin,Scott,Intelligence,,S001189,
Austin,Scott,Rules,,S001189,
David,Scott,Agriculture,,S001157,
David,Scott,Financial Services,,S001157,
Rick,Scott,Committee on Armed Services,Subcommittee on Personnel,S001217,
Rick,Scott,Committee on Armed Services,Subcommittee on Readiness and Management Support,S001217,
Rick,Scott,Committee on Armed Services,Subcommittee on Seapower,S001217,
Rick,Scott,Committee on Foreign Relations,"Subcommittee on Near East, South Asia, Central Asia, and Counterterrorism",S001217,
Rick,Scott,Committee on Foreign Relations,"Subcommittee on State Department and USAID Management, International Operations, and Bilateral International Development",S001217,
Rick,Scott,Committee on Foreign Relations,"Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",S001217,
Rick,Scott,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,S001217,
Rick,Scott,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census",S001217,
Rick,Scott,Committee on the Budget,,S001217,
Rick,Scott,Special Committee on Aging,,S001217,
Robert,Scott,Budget,,S000185,
Robert,Scott,Education and Workforce,,S000185,
Tim,Scott,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,S001184,
Tim,Scott,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,S001184,
Tim,Scott,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,S001184,
Tim,Scott,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",S001184,
Tim,Scott,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on National Security and International Trade and Finance,S001184,
Tim,Scott,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment",S001184,
Tim,Scott,Committee on Finance,"Subcommittee on Energy, Natural Resources, and Infrastructure",S001184,
Tim,Scott,Committee on Finance,Subcommittee on Health Care,S001184,
Tim,Scott,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",S001184,
Tim,Scott,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,S001184,
Tim,Scott,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,S001184,
Tim,Scott,Committee on Small Business and Entrepreneurship,,S001184,
Keith,Self,Foreign Affairs,,S001224,
Keith,Self,"Science, Space, and Technology",,S001224,
Keith,Self,Veterans' Affairs,,S001224,
Pete,Sessions,Financial Services,,S000250,
Pete,Sessions,Oversight and Government Reform,,S000250,
Terri,Sewell,House Administration,,S001185,
Terri,Sewell,Ways and Means,,S001185,
Jeanne,Shaheen,Commission on Security and Cooperation in Europe,,S001181,
Jeanne,Shaheen,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",S001181,
Jeanne,Shaheen,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",S001181,
Jeanne,Shaheen,Committee on Appropriations,Subcommittee on Department of Defense,S001181,
Jeanne,Shaheen,Committee on Appropriations,Subcommittee on Department of Homeland Security,S001181,
Jeanne,Shaheen,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",S001181,
Jeanne,Shaheen,Committee on Appropriations,"Subcommittee on State, Foreign Operations, and Related Programs",S001181,
Jeanne,Shaheen,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,S001181,
Jeanne,Shaheen,Committee on Armed Services,Subcommittee on Readiness and Management Support,S001181,
Jeanne,Shaheen,Committee on Armed Services,Subcommittee on Seapower,S001181,
Jeanne,Shaheen,Committee on Foreign Relations,Subcommittee on Africa and Global Health Policy,S001181,
Jeanne,Shaheen,Committee on Foreign Relations,"Subcommittee on East Asia, the Pacific, and International Cybersecurity Policy",S001181,
Jeanne,Shaheen,Committee on Foreign Relations,Subcommittee on Europe and Regional Security Cooperation,S001181,
Jeanne,Shaheen,Committee on Foreign Relations,"Subcommittee on Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",S001181,
Jeanne,Shaheen,Committee on Foreign Relations,"Subcommittee on Near East, South Asia, Central Asia, and Counterterrorism",S001181,
Jeanne,Shaheen,Committee on Foreign Relations,"Subcommittee on State Department and USAID Management, International Operations, and Bilateral International Development",S001181,
Jeanne,Shaheen,Committee on Foreign Relations,"Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",S001181,
Jeanne,Shaheen,Committee on Small Business and Entrepreneurship,,S001181,
Jeanne,Shaheen,Select Committee on Ethics,,S001181,
Tim,Sheehy,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,S001232,
Tim,Sheehy,Committee on Armed Services,Subcommittee on Readiness and Management Support,S001232,
Tim,Sheehy,Committee on Armed Services,Subcommittee on Seapower,S001232,
Tim,Sheehy,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",S001232,
Tim,Sheehy,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",S001232,
Tim,Sheehy,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,S001232,
Tim,Sheehy,Committee on Veterans' Affairs,,S001232,
Brad,Sherman,Financial Services,,S000344,
Brad,Sherman,Foreign Affairs,,S000344,
Mikie,Sherrill,Armed Services,,S001207,
Mikie,Sherrill,Select Comm on the Strategic Competition US and China,,S001207,
Jefferson,Shreve,Foreign Affairs,,S001229,
Jefferson,Shreve,Transportation and Infrastructure,,S001229,
Lateefah,Simon,Oversight and Government Reform,,S001231,
Lateefah,Simon,Small Business,,S001231,
Michael,Simpson,Appropriations,,S001148,
Elissa,Slotkin,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",S001208,
Elissa,Slotkin,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",S001208,
Elissa,Slotkin,Committee on Armed Services,Subcommittee on Airland,S001208,
Elissa,Slotkin,Committee on Armed Services,Subcommittee on Cybersecurity,S001208,
Elissa,Slotkin,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,S001208,
Elissa,Slotkin,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",S001208,
Elissa,Slotkin,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census",S001208,
Elissa,Slotkin,Committee on Veterans' Affairs,,S001208,
Adam,Smith,Armed Services,,S000510,
Adrian,Smith,Joint Committee on Taxation,,S001172,
Adrian,Smith,Ways and Means,,S001172,
Christopher,Smith,Foreign Affairs,,S000522,
Jason,Smith,Joint Committee on Taxation,,S001195,
Jason,Smith,Ways and Means,,S001195,
Tina,Smith,Commission on Security and Cooperation in Europe,,S001203,
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",S001203,
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",S001203,
Tina,Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",S001203,
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,S001203,
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,S001203,
Tina,Smith,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",S001203,
Tina,Smith,Committee on Finance,Subcommittee on Fiscal Responsibility and Economic Growth,S001203,
Tina,Smith,Committee on Finance,Subcommittee on Health Care,S001203,
Tina,Smith,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",S001203,
Tina,Smith,Committee on Indian Affairs,,S001203,
Lloyd,Smucker,Budget,,S001199,
Lloyd,Smucker,Ways and Means,,S001199,
Eric,Sorensen,Agriculture,,S001225,
Eric,Sorensen,Armed Services,,S001225,
Darren,Soto,Energy and Commerce,,S001200,
Darren,Soto,Natural Resources,,S001200,
Victoria,Spartz,,,S000929,
Melanie,Stansbury,Natural Resources,,S001218,
Melanie,Stansbury,Oversight and Government Reform,,S001218,
Greg,Stanton,Foreign Affairs,,S001211,
Greg,Stanton,Select Comm on the Strategic Competition US and China,,S001211,
Greg,Stanton,Transportation and Infrastructure,,S001211,
Pete,Stauber,Natural Resources,,S001212,
Pete,Stauber,Small Business,,S001212,
Pete,Stauber,Transportation and Infrastructure,,S001212,
Elise,Stefanik,Armed Services,,S001196,
Elise,Stefanik,Education and Workforce,,S001196,
Elise,Stefanik,Intelligence,,S001196,
Bryan,Steil,Financial Services,,S001213,
Bryan,Steil,House Administration,,S001213,
Bryan,Steil,Joint Committee of Congress on the Library,,S001213,
W.,Steube,Intelligence,,S001214,
W.,Steube,Ways and Means,,S001214,
Haley,Stevens,Education and Workforce,,S001215,
Haley,Stevens,"Science, Space, and Technology",,S001215,
Haley,Stevens,Select Comm on the Strategic Competition US and China,,S001215,
Marilyn,Strickland,Armed Services,,S001159,
Marilyn,Strickland,Transportation and Infrastructure,,S001159,
Dale,Strong,Appropriations,,S001220,
Dale,Strong,Homeland Security,,S001220,
Marlin,Stutzman,Budget,,S001188,
Marlin,Stutzman,Financial Services,,S001188,
Suhas,Subramanyam,Ethics,,S001230,
Suhas,Subramanyam,Oversight and Government Reform,,S001230,
Suhas,Subramanyam,"Science, Space, and Technology",,S001230,
Dan,Sullivan,Committee on Armed Services,Subcommittee on Airland,S001198,
Dan,Sullivan,Committee on Armed Services,Subcommittee on Readiness and Management Support,S001198,
Dan,Sullivan,Committee on Armed Services,Subcommittee on Seapower,S001198,
Dan,Sullivan,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",S001198,
Dan,Sullivan,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",S001198,
Dan,Sullivan,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,S001198,
Dan,Sullivan,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight",S001198,
Dan,Sullivan,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water",S001198,
Dan,Sullivan,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure,S001198,
Dan,Sullivan,Committee on Veterans' Affairs,,S001198,
Thomas,Suozzi,Ways and Means,,S001201,
Eric,Swalwell,Homeland Security,,S001193,
Eric,Swalwell,Judiciary,,S001193,
Eric,Swalwell,"Select Subcomm to Investigate Questions about Jan 6, 2021",,S001193,
Emilia,Sykes,"Science, Space, and Technology",,S001223,
Emilia,Sykes,Transportation and Infrastructure,,S001223,
Mark,Takano,Education and Workforce,,T000472,
Mark,Takano,Veterans' Affairs,,T000472,
David,Taylor,Agriculture,,T000490,
David,Taylor,Transportation and Infrastructure,,T000490,
Claudia,Tenney,Intelligence,,T000478,
Claudia,Tenney,"Science, Space, and Technology",,T000478,
Claudia,Tenney,Ways and Means,,T000478,
Shri,Thanedar,Agriculture,,T000488,
Shri,Thanedar,Homeland Security,,T000488,
Bennie,Thompson,Homeland Security,,T000193,
Glenn,Thompson,Agriculture,,T000467,
Glenn,Thompson,Education and Workforce,,T000467,
Mike,Thompson,Ways and Means,,T000460,
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",T000250,
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",T000250,
John,Thune,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",T000250,
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",T000250,
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy",T000250,
John,Thune,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",T000250,
John,Thune,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,T000250,
John,Thune,Committee on Finance,Subcommittee on Health Care,T000250,
John,Thune,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",T000250,
John,Thune,Committee on Finance,Subcommittee on Taxation and IRS Oversight,T000250,
John,Thune,Select Committee on Intelligence,,T000250,
Thomas,Tiffany,Judiciary,,T000165,
Thomas,Tiffany,Natural Resources,,T000165,
Thom,Tillis,Commission on Security and Cooperation in Europe,,T000476,
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,T000476,
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,T000476,
Thom,Tillis,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,T000476,
Thom,Tillis,Committee on Finance,Subcommittee on Health Care,T000476,
Thom,Tillis,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",T000476,
Thom,Tillis,Committee on Finance,Subcommittee on Taxation and IRS Oversight,T000476,
Thom,Tillis,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",T000476,
Thom,Tillis,Committee on the Judiciary,Subcommittee on Border Security and Immigration,T000476,
Thom,Tillis,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",T000476,
Thom,Tillis,Committee on the Judiciary,Subcommittee on Intellectual Property,T000476,
Thom,Tillis,Committee on Veterans' Affairs,,T000476,
William,Timmons,Financial Services,,T000480,
William,Timmons,Oversight and Government Reform,,T000480,
Dina,Titus,Foreign Affairs,,T000468,
Dina,Titus,Transportation and Infrastructure,,T000468,
Rashida,Tlaib,Financial Services,,T000481,
Rashida,Tlaib,Oversight and Government Reform,,T000481,
Jill,Tokuda,Agriculture,,T000487,
Jill,Tokuda,Armed Services,,T000487,
Jill,Tokuda,Select Comm on the Strategic Competition US and China,,T000487,
Paul,Tonko,Budget,,T000469,
Paul,Tonko,Energy and Commerce,,T000469,
Norma,Torres,Appropriations,,T000474,
Norma,Torres,House Administration,,T000474,
Ritchie,Torres,Financial Services,,T000486,
Ritchie,Torres,Select Comm on the Strategic Competition US and China,,T000486,
Lori,Trahan,Energy and Commerce,,T000482,
Derek,Tran,Armed Services,,T000491,
Derek,Tran,Small Business,,T000491,
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",T000278,
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",T000278,
Tommy,Tuberville,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",T000278,
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Personnel,T000278,
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Seapower,T000278,
Tommy,Tuberville,Committee on Armed Services,Subcommittee on Strategic Forces,T000278,
Tommy,Tuberville,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,T000278,
Tommy,Tuberville,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,T000278,
Tommy,Tuberville,Committee on Veterans' Affairs,,T000278,
Tommy,Tuberville,Special Committee on Aging,,T000278,
Michael,Turner,Armed Services,,T000463,
Michael,Turner,Oversight and Government Reform,,T000463,
Sylvester,Turner,,,T000489,
Lauren,Underwood,Appropriations,,U000040,
David,Valadao,Appropriations,,V000129,
David,Valadao,Joint Committee of Congress on the Library,,V000129,
Jefferson,Van Drew,Judiciary,,V000133,
Jefferson,Van Drew,Transportation and Infrastructure,,V000133,
Beth,Van Duyne,Small Business,,V000134,
Beth,Van Duyne,Ways and Means,,V000134,
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Commerce, Justice, Science, and Related Agencies",V000128,
Chris,Van Hollen,Committee on Appropriations,Subcommittee on Department of Homeland Security,V000128,
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",V000128,
Chris,Van Hollen,Committee on Appropriations,Subcommittee on Financial Services and General Government,V000128,
Chris,Van Hollen,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",V000128,
Chris,Van Hollen,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,V000128,
Chris,Van Hollen,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",V000128,
Chris,Van Hollen,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on National Security and International Trade and Finance,V000128,
Chris,Van Hollen,Committee on Foreign Relations,Subcommittee on Africa and Global Health Policy,V000128,
Chris,Van Hollen,Committee on Foreign Relations,"Subcommittee on East Asia, the Pacific, and International Cybersecurity Policy",V000128,
Chris,Van Hollen,Committee on Foreign Relations,"Subcommittee on State Department and USAID Management, International Operations, and Bilateral International Development",V000128,
Chris,Van Hollen,Committee on the Budget,,V000128,
Derrick,Van Orden,Agriculture,,V000135,
Derrick,Van Orden,Armed Services,,V000135,
Derrick,Van Orden,Veterans' Affairs,,V000135,
Juan,Vargas,Financial Services,,V000130,
Gabe,Vasquez,Agriculture,,V000136,
Gabe,Vasquez,Armed Services,,V000136,
Marc,Veasey,Energy and Commerce,,V000131,
Nydia,Velazquez,Financial Services,,V000081,
Nydia,Velazquez,Natural Resources,,V000081,
Nydia,Velazquez,Small Business,,V000081,
Eugene,Vindman,Agriculture,,V000138,
Eugene,Vindman,Armed Services,,V000138,
Ann,Wagner,Financial Services,,W000812,
Ann,Wagner,Intelligence,,W000812,
Tim,Walberg,Education and Workforce,,W000798,
Tim,Walberg,Natural Resources,,W000798,
Mark,Warner,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,W000805,
Mark,Warner,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,W000805,
Mark,Warner,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment",W000805,
Mark,Warner,Committee on Finance,Subcommittee on Health Care,W000805,
Mark,Warner,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",W000805,
Mark,Warner,Committee on Finance,Subcommittee on Taxation and IRS Oversight,W000805,
Mark,Warner,Committee on Rules and Administration,,W000805,
Mark,Warner,Committee on the Budget,,W000805,
Mark,Warner,Select Committee on Intelligence,,W000805,
Raphael,Warnock,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",W000790,
Raphael,Warnock,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",W000790,
Raphael,Warnock,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",W000790,
Raphael,Warnock,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,W000790,
Raphael,Warnock,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,W000790,
Raphael,Warnock,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment",W000790,
Raphael,Warnock,Committee on Finance,Subcommittee on Health Care,W000790,
Raphael,Warnock,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",W000790,
Raphael,Warnock,Committee on Finance,Subcommittee on Taxation and IRS Oversight,W000790,
Raphael,Warnock,Special Committee on Aging,,W000790,
Elizabeth,Warren,Committee on Armed Services,Subcommittee on Personnel,W000817,
Elizabeth,Warren,Committee on Armed Services,Subcommittee on Readiness and Management Support,W000817,
Elizabeth,Warren,Committee on Armed Services,Subcommittee on Strategic Forces,W000817,
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,W000817,
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Economic Policy,W000817,
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,W000817,
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Housing, Transportation, and Community Development",W000817,
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on National Security and International Trade and Finance,W000817,
Elizabeth,Warren,"Committee on Banking, Housing, and Urban Affairs","Subcommittee on Securities, Insurance, and Investment",W000817,
Elizabeth,Warren,Committee on Finance,Subcommittee on Health Care,W000817,
Elizabeth,Warren,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",W000817,
Elizabeth,Warren,Committee on Finance,Subcommittee on Taxation and IRS Oversight,W000817,
Elizabeth,Warren,Special Committee on Aging,,W000817,
Debbie,Wasserman Schultz,Appropriations,,W000797,
Maxine,Waters,Financial Services,,W000187,
Bonnie,Watson Coleman,Appropriations,,W000822,
Bonnie,Watson Coleman,Budget,,W000822,
Randy,Weber,Energy and Commerce,,W000814,
Randy,Weber,"Science, Space, and Technology",,W000814,
Daniel,Webster,Natural Resources,,W000806,
Daniel,Webster,"Science, Space, and Technology",,W000806,
Daniel,Webster,Transportation and Infrastructure,,W000806,
Peter,Welch,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",W000800,
Peter,Welch,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",W000800,
Peter,Welch,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Rural Development, Energy, and Credit",W000800,
Peter,Welch,Committee on Finance,"Subcommittee on Energy, Natural Resources, and Infrastructure",W000800,
Peter,Welch,Committee on Finance,Subcommittee on Health Care,W000800,
Peter,Welch,Committee on Rules and Administration,,W000800,
Peter,Welch,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",W000800,
Peter,Welch,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",W000800,
Peter,Welch,Committee on the Judiciary,Subcommittee on Intellectual Property,W000800,
Peter,Welch,Committee on the Judiciary,Subcommittee on the Constitution,W000800,
Bruce,Westerman,Natural Resources,,W000821,
Bruce,Westerman,Transportation and Infrastructure,,W000821,
Sheldon,Whitehouse,Commission on Security and Cooperation in Europe,,W000802,
Sheldon,Whitehouse,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight",W000802,
Sheldon,Whitehouse,Committee on Environment and Public Works,"Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety",W000802,
Sheldon,Whitehouse,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water",W000802,
Sheldon,Whitehouse,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure,W000802,
Sheldon,Whitehouse,Committee on Finance,Subcommittee on Health Care,W000802,
Sheldon,Whitehouse,Committee on Finance,"Subcommittee on International Trade, Customs, and Global Competitiveness",W000802,
Sheldon,Whitehouse,Committee on Finance,Subcommittee on Taxation and IRS Oversight,W000802,
Sheldon,Whitehouse,Committee on the Budget,,W000802,
Sheldon,Whitehouse,Committee on the Judiciary,Subcommittee on Border Security and Immigration,W000802,
Sheldon,Whitehouse,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",W000802,
Sheldon,Whitehouse,Committee on the Judiciary,Subcommittee on Intellectual Property,W000802,
Sheldon,Whitehouse,Committee on the Judiciary,Subcommittee on the Constitution,W000802,
Sheldon,Whitehouse,United States Senate Caucus on International Narcotics Control,,W000802,
George,Whitesides,Armed Services,,W000830,
George,Whitesides,"Science, Space, and Technology",,W000830,
Roger,Wicker,Commission on Security and Cooperation in Europe,,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Airland,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Cybersecurity,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Emerging Threats and Capabilities,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Personnel,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Readiness and Management Support,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Seapower,W000437,
Roger,Wicker,Committee on Armed Services,Subcommittee on Strategic Forces,W000437,
Roger,Wicker,"Committee on Commerce, Science, and Transportation","Subcommittee on Coast Guard, Maritime, and Fisheries",W000437,
Roger,Wicker,"Committee on Commerce, Science, and Transportation","Subcommittee on Surface Transportation, Freight, Pipelines, and Safety",W000437,
Roger,Wicker,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,W000437,
Roger,Wicker,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight",W000437,
Roger,Wicker,Committee on Environment and Public Works,"Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety",W000437,
Roger,Wicker,Committee on Environment and Public Works,Subcommittee on Transportation and Infrastructure,W000437,
Roger,Wicker,Committee on Rules and Administration,,W000437,
Roger,Wicker,Select Committee on Intelligence,,W000437,
Tony,Wied,Agriculture,,W000829,
Tony,Wied,Small Business,,W000829,
Tony,Wied,Transportation and Infrastructure,,W000829,
Nikema,Williams,Financial Services,,W000788,
Roger,Williams,Financial Services,,W000816,
Roger,Williams,Small Business,,W000816,
