Amount,BioGuideID,Description,ExcessReturn,House,Party,PriceChange,Range,ReportDate,Representative,SPYChange,Ticker,TickerType,Transaction,TransactionDate,last_modified
1001.0,K000383,,-33.4125543849568,Senate,I,-27.678494345161,"$1,001 - $15,000",2025-08-18,Angus King,5.73406003979583,KEX,Stock,Purchase,2025-07-21,2025-08-18
1001.0,K000383,,0.273058643831209,Senate,I,6.00711868362704,"$1,001 - $15,000",2025-08-18,Angus King,5.73406003979583,NVDA,Stock,Purchase,2025-07-21,2025-08-18
1001.0,K000383,,-2.7595377468022,Senate,I,2.97452229299362,"$1,001 - $15,000",2025-08-18,Angus King,5.73406003979583,AMD,Stock,Purchase,2025-07-21,2025-08-18
1001.0,K000383,,7.82226929294482,Senate,I,13.5563293327406,"$1,001 - $15,000",2025-08-18,Angus King,5.73406003979583,TMO,Stock,Sale (Full),2025-07-21,2025-08-18
1001.0,C001047,,3.54883687861778,Senate,R,9.47166846705293,"$1,001 - $15,000",2025-08-04,Shelley Moore Capito,5.92283158843515,AFL,Stock,Sale (Partial),2025-07-18,2025-08-04
1001.0,C001047,,12.6943774184117,Senate,R,18.6172090068469,"$1,001 - $15,000",2025-08-04,Shelley Moore Capito,5.92283158843515,AVGO,Stock,Sale (Partial),2025-07-18,2025-08-04
1001.0,C001047,,-5.06899372940173,Senate,R,0.85383785903342,"$1,001 - $15,000",2025-08-04,Shelley Moore Capito,5.92283158843515,MSFT,Stock,Sale (Partial),2025-07-18,2025-08-04
1001.0,C001047,,1.90495706127131,Senate,R,7.82778864970646,"$1,001 - $15,000",2025-08-04,Shelley Moore Capito,5.92283158843515,JPM,Stock,Sale (Partial),2025-07-18,2025-08-04
1001.0,C001047,,14.3821215321255,Senate,R,20.3049531205607,"$1,001 - $15,000",2025-08-04,Shelley Moore Capito,5.92283158843515,AAPL,Stock,Sale (Partial),2025-07-18,2025-08-04
1001.0,C001047,,-4.61555113074067,Senate,R,1.25956581717854,"$1,001 - $15,000",2025-08-04,Shelley Moore Capito,5.87511694791921,CB,Stock,Sale (Partial),2025-07-17,2025-08-04
1001.0,K000383,,11.0631750425501,Senate,I,17.9232456892119,"$1,001 - $15,000",2025-08-18,Angus King,6.86007064666177,UNH,Stock,Sale (Full),2025-07-15,2025-08-18
1001.0,B001236,,-5.6590913937546,Senate,R,1.5064383047881,"$1,001 - $15,000",2025-08-06,John Boozman,7.1655296985427,HYG,Stock,Sale (Full),2025-07-08,2025-08-07
1001.0,B001236,,-4.40615241069552,Senate,R,2.75937728784717,"$1,001 - $15,000",2025-08-06,John Boozman,7.1655296985427,GIGB,Stock,Purchase,2025-07-08,2025-08-07
15001.0,W000802,,7.71562022107539,Senate,D,14.8097826086957,"$15,001 - $50,000",2025-08-04,Sheldon Whitehouse,7.09416238762027,NVDA,Stock,Sale (Partial),2025-07-07,2025-08-04
15001.0,W000802,,-6.17889027403795,Senate,D,0.0569846955389068,"$15,001 - $50,000",2025-08-04,Sheldon Whitehouse,6.23587496957686,ADI,Stock,Sale (Full),2025-07-03,2025-08-04
1001.0,B001236,,28.3137349619794,Senate,R,35.943585077343,"$1,001 - $15,000",2025-08-06,John Boozman,7.62985011536362,MU,Stock,Sale (Partial),2025-07-01,2025-08-07
15001.0,C001047,,-2.48614255327637,Senate,R,5.14370756208726,"$15,001 - $50,000",2025-08-04,Shelley Moore Capito,7.62985011536362,AXP,Stock,Purchase,2025-07-01,2025-08-04
15001.0,G000359,,-6.67314451612035,Senate,R,0.90744101633393,"$15,001 - $50,000",2025-07-14,Lindsey Graham,7.58058553245428,BSCV,Stock,Purchase,2025-06-30,2025-07-15
15001.0,G000359,,-7.52013822235959,Senate,R,0.0604473100946888,"$15,001 - $50,000",2025-07-14,Lindsey Graham,7.58058553245428,XONE,Stock,Purchase,2025-06-30,2025-07-15
15001.0,M000355,,-40.1848889209355,Senate,R,-31.864406779661,"$15,001 - $50,000",2025-07-07,A. Mitchell Jr. McConnell,8.32048214127449,LAZR,Stock,Sale (Partial),2025-06-26,2025-07-08
1001.0,C001047,,3.97268486741122,Senate,R,14.4053146201942,"$1,001 - $15,000",2025-07-04,Shelley Moore Capito,10.432629752783,UNH,Stock,Sale (Full),2025-06-23,2025-07-05
1001.0,C001047,,-4.21986564559182,Senate,R,7.04114957544088,"$1,001 - $15,000",2025-07-04,Shelley Moore Capito,11.2610152210327,ADI,Stock,Sale (Partial),2025-06-18,2025-07-05
1001.0,C001047,,20.2514289397842,Senate,R,31.5124441608169,"$1,001 - $15,000",2025-07-04,Shelley Moore Capito,11.2610152210327,C,Stock,Sale (Partial),2025-06-18,2025-07-05
1001.0,C001047,,-4.14686396332823,Senate,R,7.11415125770447,"$1,001 - $15,000",2025-07-04,Shelley Moore Capito,11.2610152210327,MSFT,Stock,Sale (Partial),2025-06-18,2025-07-05
1001.0,C001047,,-9.90930570605788,Senate,R,1.35170951497482,"$1,001 - $15,000",2025-07-04,Shelley Moore Capito,11.2610152210327,XOM,Stock,Sale (Partial),2025-06-18,2025-07-05
1001.0,C001047,,1.46309502783003,Senate,R,12.7241102488627,"$1,001 - $15,000",2025-07-04,Shelley Moore Capito,11.2610152210327,WFC,Stock,Sale (Full),2025-06-18,2025-07-05
100001.0,H000273,,-31.367946081862,Senate,D,-21.251719394773,"$100,001 - $250,000",2025-07-07,John Hickenlooper,10.1162266870889,CMG,Stock,Sale (Partial),2025-06-12,2025-07-08
1001.0,B001236,,0.233177641828501,Senate,R,10.7656813498197,"$1,001 - $15,000",2025-07-09,John Boozman,10.5325037079912,UNH,Stock,Sale (Full),2025-06-11,2025-07-09
1001.0,B001236,,31.1051762023768,Senate,R,41.637679910368,"$1,001 - $15,000",2025-07-09,John Boozman,10.5325037079912,MU,Stock,Sale (Partial),2025-06-11,2025-07-09
1001.0,B001236,,-10.5987351395363,Senate,R,-0.0662314315450782,"$1,001 - $15,000",2025-07-09,John Boozman,10.5325037079912,TBLL,Stock,Purchase,2025-06-11,2025-07-09
1001.0,B001236,,22.3566663525046,Senate,R,32.8891700604958,"$1,001 - $15,000",2025-07-09,John Boozman,10.5325037079912,AVGO,Stock,Purchase,2025-06-11,2025-07-09
1001.0,W000779,,-9.69264524297037,Senate,D,1.82012847965738,"$1,001 - $15,000",2025-07-02,Ron Wyden,11.5127737226277,PFE,Stock,Sale (Full),2025-06-03,2025-07-03
1001.0,M000355,,0.60915777223804,Senate,R,12.7542826552463,"$1,001 - $15,000",2025-06-19,A. Mitchell Jr. McConnell,12.1451248830082,WFC,Stock,Purchase,2025-06-01,2025-06-19
1001.0,B001236,,-8.43210019782672,Senate,R,4.36507936507937,"$1,001 - $15,000",2025-06-14,John Boozman,12.7971795629061,FBIN,Stock,Sale (Full),2025-05-30,2025-06-14
1001.0,B001236,,2.39610527546979,Senate,R,15.1932848383759,"$1,001 - $15,000",2025-06-14,John Boozman,12.7971795629061,META,Stock,Purchase,2025-05-30,2025-06-14
1001.0,B001236,,7.5904230162264,Senate,R,20.3876025791325,"$1,001 - $15,000",2025-06-14,John Boozman,12.7971795629061,RTX,Stock,Purchase,2025-05-30,2025-06-14
1001.0,B001236,,6.96295285990715,Senate,R,19.1142522285755,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,GD,Stock,Sale (Partial),2025-05-20,2025-06-14
1001.0,B001236,,-10.9879205118145,Senate,R,1.16337885685383,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,DTE,Stock,Sale (Full),2025-05-20,2025-06-14
1001.0,B001236,,-3.28643450380347,Senate,R,8.86486486486486,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,LOW,Stock,Sale (Partial),2025-05-20,2025-06-14
1001.0,B001236,,-6.33341359712526,Senate,R,5.81788577154308,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,NRG,Stock,Sale (Partial),2025-05-20,2025-06-14
1001.0,B001236,,39.0687884469189,Senate,R,51.2200878155873,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,GOOGL,Stock,Purchase,2025-05-20,2025-06-14
1001.0,B001236,,-4.72788072392626,Senate,R,7.42341864474208,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,HD,Stock,Purchase,2025-05-20,2025-06-14
1001.0,B001236,,-6.44419691737983,Senate,R,5.70710245128851,"$1,001 - $15,000",2025-06-14,John Boozman,12.1512993686683,ATO,Stock,Purchase,2025-05-20,2025-06-14
250001.0,H000273,,-47.9768664220244,Senate,D,-36.2234557932983,"$250,001 - $500,000",2025-06-13,John Hickenlooper,11.7534106287261,LBRDK,Stock,Purchase,2025-05-19,2025-06-14
1001.0,B001236,,-11.9625644386298,Senate,R,-0.0945894816496352,"$1,001 - $15,000",2025-06-14,John Boozman,11.8679749569802,TBLL,Stock,Sale (Partial),2025-05-16,2025-06-14
1001.0,B001236,,-4.21682460920064,Senate,R,7.65115034777956,"$1,001 - $15,000",2025-06-14,John Boozman,11.8679749569802,AMZN,Stock,Purchase,2025-05-16,2025-06-14
1001.0,B001236,,4.61155154456585,Senate,R,16.479526501546,"$1,001 - $15,000",2025-06-14,John Boozman,11.8679749569802,META,Stock,Purchase,2025-05-16,2025-06-14
1001.0,B001236,,-5.4968420193259,Senate,R,6.3711329376543,"$1,001 - $15,000",2025-06-14,John Boozman,11.8679749569802,HD,Stock,Purchase,2025-05-16,2025-06-14
1001.0,F000479,,37.6373649998668,Senate,D,50.226723095526,"$1,001 - $15,000",2025-06-09,John Fetterman,12.5893580956592,GOOG,Stock,Purchase,2025-05-15,2025-06-10
1001.0,B001236,,14.6875096352083,Senate,R,27.9698023832433,"$1,001 - $15,000",2025-06-14,John Boozman,13.282292748035,VLO,Stock,Sale (Full),2025-05-13,2025-06-14
1001.0,B001236,,26.5429977930256,Senate,R,39.8252905410606,"$1,001 - $15,000",2025-06-14,John Boozman,13.282292748035,NVDA,Stock,Purchase,2025-05-13,2025-06-14
15001.0,M001190,,-6.08215287159252,Senate,R,7.20013987644247,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,TMO,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,1.43610934757731,Senate,R,14.7184020956123,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,CSX,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,22.6612892458286,Senate,R,35.9435819938636,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,LHX,Stock,Purchase,2025-05-13,2025-06-11
500001.0,M001190,,-0.271932172750416,Senate,R,13.0103605752846,"$500,001 - $1,000,000",2025-06-11,Markwayne Mullin,13.282292748035,SPY,Stock,Sale (Full),2025-05-13,2025-06-11
15001.0,M001190,,-15.3279888160477,Senate,R,-2.04569606801275,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,TXN,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,41.4919008003521,Senate,R,54.7741935483871,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,LRCX,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,-22.1977431758156,Senate,R,-8.91545042778056,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,ADBE,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,-12.0610970381486,Senate,R,1.22119570988637,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,COP,Stock,Purchase,2025-05-13,2025-06-11
50001.0,M001190,,14.6875096352083,Senate,R,27.9698023832433,"$50,001 - $100,000",2025-06-11,Markwayne Mullin,13.282292748035,VLO,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,-24.4366309814092,Senate,R,-11.1543382333742,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,LPLA,Stock,Purchase,2025-05-13,2025-06-11
50001.0,M001190,,-3.36659201041644,Senate,R,9.91570073761855,"$50,001 - $100,000",2025-06-11,Markwayne Mullin,13.282292748035,CVX,Stock,Purchase,2025-05-13,2025-06-11
50001.0,M001190,,-23.5559664591503,Senate,R,-10.2736737111153,"$50,001 - $100,000",2025-06-11,Markwayne Mullin,13.282292748035,ZTS,Stock,Purchase,2025-05-13,2025-06-11
15001.0,M001190,,7.04366228866384,Senate,R,20.3259550366988,"$15,001 - $50,000",2025-06-11,Markwayne Mullin,13.282292748035,AMAT,Stock,Purchase,2025-05-13,2025-06-11
100001.0,H000273,,-8.06076563198367,Senate,D,9.76242920075518,"$100,001 - $250,000",2025-05-26,John Hickenlooper,17.8231948327389,FWONK,Stock,Purchase,2025-05-09,2025-05-27
250001.0,H000273,,-49.855248183282,Senate,D,-32.0320533505432,"$250,001 - $500,000",2025-05-26,John Hickenlooper,17.8231948327389,LBRDK,Stock,Sale (Full),2025-05-09,2025-05-27
250001.0,H000273,,-49.855248183282,Senate,D,-32.0320533505432,"$250,001 - $500,000",2025-05-26,John Hickenlooper,17.8231948327389,LBRDK,Stock,Purchase,2025-05-09,2025-05-27
100001.0,H000273,,-49.855248183282,Senate,D,-32.0320533505432,"$100,001 - $250,000",2025-05-26,John Hickenlooper,17.8231948327389,LBRDK,Stock,Purchase,2025-05-09,2025-05-27
250001.0,H000273,,-8.06076563198367,Senate,D,9.76242920075518,"$250,001 - $500,000",2025-05-26,John Hickenlooper,17.8231948327389,FWONK,Stock,Sale (Full),2025-05-09,2025-05-27
100001.0,H000273,,-49.855248183282,Senate,D,-32.0320533505432,"$100,001 - $250,000",2025-05-26,John Hickenlooper,17.8231948327389,LBRDK,Stock,Sale (Full),2025-05-09,2025-05-27
15001.0,H000273,,-8.06076563198367,Senate,D,9.76242920075518,"$15,001 - $50,000",2025-05-26,John Hickenlooper,17.8231948327389,FWONK,Stock,Sale (Partial),2025-05-09,2025-05-27
1001.0,M000934,,41.8678566035259,Senate,R,59.5345104333868,"$1,001 - $15,000",2025-06-18,Jerry Moran,17.666653829861,GOOG,Stock,Purchase,2025-05-08,2025-06-18
1001.0,M000934,,41.8678566035259,Senate,R,59.5345104333868,"$1,001 - $15,000",2025-06-18,Jerry Moran,17.666653829861,GOOG,Stock,Purchase,2025-05-08,2025-06-18
1001.0,M000934,,41.8678566035259,Senate,R,59.5345104333868,"$1,001 - $15,000",2025-06-18,Jerry Moran,17.666653829861,GOOG,Stock,Purchase,2025-05-08,2025-06-18
1001.0,M000934,,41.8678566035259,Senate,R,59.5345104333868,"$1,001 - $15,000",2025-06-18,Jerry Moran,17.666653829861,GOOG,Stock,Purchase,2025-05-08,2025-06-18
1001.0,C001047,,43.0610490480234,Senate,R,60.7277028778844,"$1,001 - $15,000",2025-06-13,Shelley Moore Capito,17.666653829861,GOOGL,Stock,Purchase,2025-05-08,2025-06-14
1001.0,M001243,,-2.59292248789479,Senate,R,16.3934087555337,"$1,001 - $15,000",2025-06-04,David H. McCormick,18.9863312434285,IJR,Stock,Sale (Partial),2025-05-06,2025-06-04
1001.0,W000802,,28.3719652777496,Senate,D,48.3134754153381,"$1,001 - $15,000",2025-05-13,Sheldon Whitehouse,19.9415101375886,EL,Stock,Sale (Full),2025-04-29,2025-05-13
1001.0,C001047,,34.8853505017721,Senate,R,54.8268606393606,"$1,001 - $15,000",2025-05-07,Shelley Moore Capito,19.9415101375886,GOOGL,Stock,Purchase,2025-04-29,2025-05-07
50001.0,H000273,,-17.0738599692469,Senate,D,3.66866635902168,"$50,001 - $100,000",2025-05-26,John Hickenlooper,20.7425263282686,SIRI,Stock,Sale (Partial),2025-04-25,2025-05-27
1001.0,B001236,,-26.1744418860363,Senate,R,0.00821726447266126,"$1,001 - $15,000",2025-05-14,John Boozman,26.182659150509,CRM,Stock,Sale (Partial),2025-04-22,2025-05-15
1001.0,B001236,,14.0509704225786,Senate,R,40.2336295730876,"$1,001 - $15,000",2025-05-14,John Boozman,26.182659150509,MSFT,Stock,Purchase,2025-04-22,2025-05-15
1001.0,K000393,"Company: Annaly Capital Management Inc.                                                                                                             (New York, New York)  Description: Mortgage Real Estate Investment Trust",-10.6908576703616,Senate,R,18.6759522455941,"$1,001 - $15,000",2025-05-08,John Kennedy,29.3668099159557,NLY,Other Securities,Purchase,2025-04-21,2025-05-08
1001.0,B001236,,24.2026818960875,Senate,R,50.6621318474564,"$1,001 - $15,000",2025-05-14,John Boozman,26.4594499513689,AMAT,Stock,Sale (Partial),2025-04-16,2025-05-15
1001.0,B001236,,76.0965832079802,Senate,R,102.556033159349,"$1,001 - $15,000",2025-05-14,John Boozman,26.4594499513689,LRCX,Stock,Sale (Partial),2025-04-16,2025-05-15
1001.0,B001236,,-19.7946902259684,Senate,R,6.66475972540047,"$1,001 - $15,000",2025-05-14,John Boozman,26.4594499513689,GILD,Stock,Sale (Full),2025-04-16,2025-05-15
1001.0,B001236,,11.9665880992756,Senate,R,38.4260380506445,"$1,001 - $15,000",2025-05-14,John Boozman,26.4594499513689,MSFT,Stock,Purchase,2025-04-16,2025-05-15
1001.0,B001236,,90.7030038094203,Senate,R,117.162453760789,"$1,001 - $15,000",2025-05-14,John Boozman,26.4594499513689,ORCL,Stock,Purchase,2025-04-16,2025-05-15
1001.0,B001236,,-67.6610942833804,Senate,R,-41.2016443320115,"$1,001 - $15,000",2025-05-14,John Boozman,26.4594499513689,UNH,Stock,Purchase,2025-04-16,2025-05-15
15001.0,T000278,,-22.1361998028247,Senate,R,1.54369657232965,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,DUK,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,34.9604337380822,Senate,R,58.6403301132365,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,GOOGL,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,1.89358032735462,Senate,R,25.573476702509,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,CSX,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,-50.0423460651359,Senate,R,-26.3624496899815,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,STZ,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,7.37067883648013,Senate,R,31.0505752116345,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,ADM,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,11.0389300307136,Senate,R,34.718826405868,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,JPM,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,-31.0435943094584,Senate,R,-7.3636979343041,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,AMGN,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,-9.98634798805757,Senate,R,13.6935483870968,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,PYPL,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,-28.017042100081,Senate,R,-4.33714572492669,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,LLY,Stock,Sale (Full),2025-04-15,2025-05-16
1001.0,T000278,,-35.2898963751543,Senate,R,-11.61,"$1,001 - $15,000",2025-05-15,Tommy Tuberville,23.6798963751543,BMY,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,2.00527231980956,Senate,R,25.6851686949639,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,AAPL,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,-14.0218887212056,Senate,R,9.65800765394875,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,MA,Stock,Sale (Full),2025-04-15,2025-05-16
50001.0,T000278,,-19.5754931075711,Senate,R,4.10440326758319,"$50,001 - $100,000",2025-05-15,Tommy Tuberville,23.6798963751543,USIG,Stock,Purchase,2025-04-15,2025-05-16
15001.0,T000278,,9.67892974674439,Senate,R,33.3588261218987,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,MSFT,Stock,Sale (Full),2025-04-15,2025-05-16
15001.0,T000278,,34.0235433460451,Senate,R,57.7034397211995,"$15,001 - $50,000",2025-05-15,Tommy Tuberville,23.6798963751543,GS,Stock,Sale (Full),2025-04-15,2025-05-16
1001.0,B001236,,13.6457156280044,Senate,R,37.3256120031587,"$1,001 - $15,000",2025-05-14,John Boozman,23.6798963751543,BAC,Stock,Sale (Partial),2025-04-15,2025-05-15
1001.0,B001236,,19.3376293189705,Senate,R,43.0175256941249,"$1,001 - $15,000",2025-05-14,John Boozman,23.6798963751543,META,Stock,Purchase,2025-04-15,2025-05-15
15001.0,W000802,,40.7669709569687,Senate,D,64.0999006413152,"$15,001 - $50,000",2025-05-13,Sheldon Whitehouse,23.3329296843465,NVDA,Stock,Sale (Partial),2025-04-14,2025-05-13
15001.0,W000802,,2.11640865260788,Senate,D,25.4493383369544,"$15,001 - $50,000",2025-05-13,Sheldon Whitehouse,23.3329296843465,AAPL,Stock,Sale (Partial),2025-04-14,2025-05-13
15001.0,W000802,,-23.5610265377796,Senate,D,-0.228096853433142,"$15,001 - $50,000",2025-05-13,Sheldon Whitehouse,23.3329296843465,SBUX,Stock,Sale (Partial),2025-04-14,2025-05-13
1001.0,W000802,,-24.7304428269979,Senate,D,-0.158024113309148,"$1,001 - $15,000",2025-05-13,Sheldon Whitehouse,24.5724187136887,SBUX,Stock,Sale (Partial),2025-04-11,2025-05-13
1001.0,W000802,,-24.7304428269979,Senate,D,-0.158024113309148,"$1,001 - $15,000",2025-05-13,Sheldon Whitehouse,24.5724187136887,SBUX,Stock,Sale (Partial),2025-04-11,2025-05-13
1001.0,C001047,,-30.2956349240789,Senate,R,-5.72321621039017,"$1,001 - $15,000",2025-05-07,Shelley Moore Capito,24.5724187136887,TGT,Stock,Sale (Full),2025-04-11,2025-05-07
1001.0,C001047,,0.540607664776889,Senate,R,27.3069852941176,"$1,001 - $15,000",2025-05-07,Shelley Moore Capito,26.7663776293408,NKE,Stock,Sale (Full),2025-04-10,2025-05-07
1001.0,B001236,,-22.0327709868076,Senate,R,0.405618113573064,"$1,001 - $15,000",2025-05-14,John Boozman,22.4383891003807,SHY,Stock,Sale (Partial),2025-04-09,2025-05-15
1001.0,B001236,,-18.0478002600618,Senate,R,4.39058884031884,"$1,001 - $15,000",2025-05-14,John Boozman,22.4383891003807,HYG,Stock,Purchase,2025-04-09,2025-05-15
15001.0,M001243,,15.9131856148304,Senate,R,38.3515747152111,"$15,001 - $50,000",2025-04-30,David H. McCormick,22.4383891003807,BITB,Stock,Purchase,2025-04-09,2025-05-01
1001.0,B001236,,11.0256337816708,Senate,R,44.8194771061004,"$1,001 - $15,000",2025-05-14,John Boozman,33.7938433244297,JPM,Stock,Sale (Partial),2025-04-08,2025-05-15
1001.0,B001236,,11.3122318925424,Senate,R,45.106075216972,"$1,001 - $15,000",2025-05-14,John Boozman,33.7938433244297,IVW,Stock,Sale (Full),2025-04-08,2025-05-15
1001.0,B001236,,,Senate,R,,"$1,001 - $15,000",2025-05-14,John Boozman,,COLPAL,Stock,Purchase,2025-04-08,2025-05-15
1001.0,B001236,,-21.0827129649667,Senate,R,12.711130359463,"$1,001 - $15,000",2025-05-14,John Boozman,33.7938433244297,FTGC,Stock,Purchase,2025-04-08,2025-05-15
1001.0,B001236,,81.6070411208693,Senate,R,115.400884445299,"$1,001 - $15,000",2025-05-14,John Boozman,33.7938433244297,AVGO,Stock,Purchase,2025-04-08,2025-05-15
15001.0,M001190,,-19.5274298284828,Senate,R,14.2664134959468,"$15,001 - $50,000",2025-05-12,Markwayne Mullin,33.7938433244297,CVX,Stock,Sale (Full),2025-04-08,2025-05-13
15001.0,M001190,,-27.3320786185473,Senate,R,6.46176470588236,"$15,001 - $50,000",2025-05-12,Markwayne Mullin,33.7938433244297,ADBE,Stock,Sale (Full),2025-04-08,2025-05-13
50001.0,M001190,,27.6515661048507,Senate,R,61.4454094292804,"$50,001 - $100,000",2025-05-12,Markwayne Mullin,33.7938433244297,AMAT,Stock,Sale (Partial),2025-04-08,2025-05-13
15001.0,M001190,,-7.53536787754246,Senate,R,26.2584754468872,"$15,001 - $50,000",2025-05-12,Markwayne Mullin,33.7938433244297,TXN,Stock,Sale (Full),2025-04-08,2025-05-13
50001.0,M001190,,30.591020718164,Senate,R,64.3848640425936,"$50,001 - $100,000",2025-05-12,Markwayne Mullin,33.7938433244297,VLO,Stock,Sale (Full),2025-04-08,2025-05-13
50001.0,M001190,,-24.1291561001803,Senate,R,9.66468722424936,"$50,001 - $100,000",2025-05-12,Markwayne Mullin,33.7938433244297,TMO,Stock,Sale (Full),2025-04-08,2025-05-13
15001.0,M001190,,-2.52745141734837,Senate,R,31.2663919070813,"$15,001 - $50,000",2025-05-12,Markwayne Mullin,33.7938433244297,CSX,Stock,Sale (Full),2025-04-08,2025-05-13
15001.0,M001190,,-34.1262302782417,Senate,R,-0.332386953812056,"$15,001 - $50,000",2025-05-12,Markwayne Mullin,33.7938433244297,ZTS,Stock,Sale (Full),2025-04-08,2025-05-13
50001.0,M001190,,85.202007297977,Senate,R,118.995850622407,"$50,001 - $100,000",2025-05-12,Markwayne Mullin,33.7938433244297,LRCX,Stock,Sale (Partial),2025-04-08,2025-05-13
15001.0,M001190,,-18.4780920541659,Senate,R,15.3157512702637,"$15,001 - $50,000",2025-05-12,Markwayne Mullin,33.7938433244297,COP,Stock,Sale (Full),2025-04-08,2025-05-13
15001.0,M001243,,14.1561788653153,Senate,R,45.9816167805798,"$15,001 - $50,000",2025-04-30,David H. McCormick,31.8254379152645,BITB,Stock,Purchase,2025-04-07,2025-05-01
15001.0,M001244,,18.0875915721893,Senate,R,49.3579988586646,"$15,001 - $50,000",2025-05-13,Ashley B. Moody,31.2704072864754,JPM,Stock,Purchase,2025-04-04,2025-05-14
15001.0,M001244,,-29.6680036810672,Senate,R,1.60240360540811,"$15,001 - $50,000",2025-05-13,Ashley B. Moody,31.2704072864754,ARCC,Stock,Purchase,2025-04-04,2025-05-14
15001.0,M001244,,41.2970279489916,Senate,R,72.5674352354669,"$15,001 - $50,000",2025-05-13,Ashley B. Moody,31.2704072864754,HWM,Stock,Purchase,2025-04-04,2025-05-14
15001.0,M001244,,-24.0612488706338,Senate,R,7.20915841584158,"$15,001 - $50,000",2025-05-13,Ashley B. Moody,31.2704072864754,ET,Stock,Purchase,2025-04-04,2025-05-14
15001.0,W000802,,-22.5664795192991,Senate,D,1.09589703890071,"$15,001 - $50,000",2025-05-13,Sheldon Whitehouse,23.6623765581998,HON,Stock,Sale (Full),2025-04-03,2025-05-13
15001.0,M001243,,15.2476929641146,Senate,R,38.9100695223144,"$15,001 - $50,000",2025-04-30,David H. McCormick,23.6623765581998,BITB,Stock,Purchase,2025-04-03,2025-05-01
15001.0,M001243,,13.1042115238852,Senate,R,30.8683710120431,"$15,001 - $50,000",2025-04-30,David H. McCormick,17.7641594881579,BITB,Stock,Purchase,2025-04-02,2025-05-01
15001.0,M001243,,19.1025518558549,Senate,R,38.0124777183601,"$15,001 - $50,000",2025-04-30,David H. McCormick,18.9099258625051,BITB,Stock,Purchase,2025-03-31,2025-05-01
50001.0,M001243,,13.4857771492835,Senate,R,30.7302659349937,"$50,001 - $100,000",2025-04-23,David H. McCormick,17.2444887857102,BITB,Stock,Purchase,2025-03-27,2025-04-24
1001.0,C001047,,5.5588851276343,Senate,R,22.0768273920587,"$1,001 - $15,000",2025-04-10,Shelley Moore Capito,16.5179422644244,META,Stock,Purchase,2025-03-26,2025-04-11
1001.0,C001047,,38.7406649162919,Senate,R,55.2586071807162,"$1,001 - $15,000",2025-04-10,Shelley Moore Capito,16.5179422644244,CEG,Stock,Purchase,2025-03-26,2025-04-11
