bioguide_id,cid,first_name,last_name,slug_url,top_contributors,top_industries,contributors_period_start,contributors_period_end,contributors_period,industries_period_start,industries_period_end,industries_period
L000577,N00031696,Mike,Lee,https://www.opensecrets.org/members-of-congress/mike-lee/summary?cid=N00031696,"Club for Growth ($193,345); Senate Conservatives Fund ($172,612); National Republican Senatorial Cmte ($51,200); Microsoft Corp ($48,070); Blackstone Group ($43,000)","Retired ($2,868,084); Republican/Conservative ($1,151,934); Securities & Investment ($702,052); Real Estate ($665,270); Leadership PACs ($509,600)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
L000602,N00049757,Summer,Lee,https://www.opensecrets.org/members-of-congress/lee-summer/summary?cid=N00049757&cycle=2024,"JStreetPAC ($34,182); University of Pittsburgh ($33,205); Chaudhry Pulmonary Assoc ($25,440); University of Pittsburgh Medical Center ($22,940); Service Employees International Union ($17,675)","Health Professionals ($331,965); Retired ($285,651); Education ($177,460); Lawyers/Law Firms ($119,505); Democratic/Liberal ($107,987)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000590,N00037247,Susie,Lee,https://www.opensecrets.org/members-of-congress/susie-lee/summary?cid=N00037247,"EMILY's List ($90,890); MGM Resorts International ($31,301); Digidems PAC ($30,900); Eo Solutions ($26,400); Fair Shot PAC ($23,200)","Retired ($840,795); Securities & Investment ($544,151); Leadership PACs ($326,076); Lawyers/Law Firms ($299,436); Real Estate ($252,747)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000273,N00044559,Teresa,Leger Fernandez,https://www.opensecrets.org/members-of-congress/teresa-leger-fernandez/summary?cid=N00044559,"McGinn, Montoya et al ($20,580); JStreetPAC ($19,350); Five & Dime General Stores ($16,218); Accel Partners ($13,200); Martinez, Hart et al ($13,000)","Retired ($379,403); Casinos/Gambling ($196,646); Lawyers/Law Firms ($129,850); Securities & Investment ($83,242); Democratic/Liberal ($78,588)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000595,N00047972,Julia,Letlow,https://www.opensecrets.org/members-of-congress/julia-letlow/summary?cid=N00047972,"American Israel Public Affairs Cmte ($58,450); Radiance Technologies ($52,150); Cornerstone Government Affairs ($30,250); Cajun Industries ($21,800); Mmr Group ($19,800)","Lobbyists ($180,150); Health Professionals ($114,978); Insurance ($93,275); Misc Defense ($85,069); Hospitals/Nursing Homes ($83,065)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000593,N00040667,Mike,Levin,https://www.opensecrets.org/members-of-congress/mike-levin/summary?cid=N00040667,"American Israel Public Affairs Cmte ($97,522); Google Inc ($27,900); University of California/San Diego ($24,931); JStreetPAC ($24,665); Fair Shot PAC ($23,200)","Retired ($711,136); Securities & Investment ($348,478); Lawyers/Law Firms ($318,533); Leadership PACs ($303,204); Democratic/Liberal ($201,508)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000607,N00054265,Sam,Liccardo,https://www.opensecrets.org/members-of-congress/summary?cid=N00054265,"Google Inc ($69,150); Stanford University ($68,000); Apple Inc ($58,075); Cotchett, Pitre & McCarthy ($50,425); Broadcom Inc ($48,500)","Securities & Investment ($798,029); Retired ($657,949); Lawyers/Law Firms ($436,076); Real Estate ($420,363); Electronics Mfg & Equip ($413,000)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000582,N00035825,Ted,Lieu,https://www.opensecrets.org/members-of-congress/ted-lieu/summary?cid=N00035825,"American Israel Public Affairs Cmte ($44,987); Cotchett, Pitre & McCarthy ($26,450); Seville Classics ($26,400); Google Inc ($19,445); Stanford University ($17,050)","Lawyers/Law Firms ($208,588); Retired ($196,268); Real Estate ($187,756); TV/Movies/Music ($112,771); Securities & Investment ($99,770)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000397,N00007479,Zoe,Lofgren,https://www.opensecrets.org/members-of-congress/zoe-lofgren/summary?cid=N00007479,"Google Inc ($69,355); Fragomen, Del Rey et al ($50,695); Berry, Appleman & Leiden ($38,041); Cisco Systems ($35,115); Apple Inc ($32,773)","Retired ($247,799); Lawyers/Law Firms ($233,737); Electronics Mfg & Equip ($176,915); Securities & Investment ($144,513); Internet ($123,725)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000583,N00035347,Barry,Loudermilk,https://www.opensecrets.org/members-of-congress/barry-loudermilk/summary?cid=N00035347,"American Israel Public Affairs Cmte ($43,100); Yancey Brothers ($13,200); America's Credit Unions ($11,500); National Apartment Assn ($11,500); AFLAC Inc ($10,000)","Commercial Banks ($81,550); Real Estate ($77,913); Leadership PACs ($53,500); Securities & Investment ($49,700); Insurance ($47,250)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000491,N00005559,Frank,Lucas,https://www.opensecrets.org/members-of-congress/summary?cid=N00005559,"Ameristate Bank ($24,600); Andreessen Horowitz ($19,800); Hilliary Communications ($19,800); Devon Energy ($19,200); Syngenta Corp ($15,000)","Commercial Banks ($179,759); Crop Production & Basic Processing ($160,250); Agricultural Services/Products ($130,500); Securities & Investment ($123,100); Oil & Gas ($99,550)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000570,N00029571,Ben Ray,Luján,https://www.opensecrets.org/members-of-congress/lujan-ben-ray/summary?cid=N00029562&cycle=2024,"National Assn of Broadcasters ($71,370); Democratic Senatorial Campaign Cmte ($49,600); University of New Mexico ($42,098); Akin, Gump et al ($29,567); Forbes Tate Partners ($28,600)","Retired ($1,565,488); Lawyers/Law Firms ($609,631); Health Professionals ($553,400); Securities & Investment ($475,879); Leadership PACs ($468,045)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
L000571,N00029788,Cynthia,Lummis,https://www.opensecrets.org/members-of-congress/summary?cid=N00029788,"Senate Conservatives Fund ($146,748); Club for Growth ($139,288); Sinclair Companies ($33,900); Multicoin Capital ($21,900); Bluegrass Cmte ($20,000)","Leadership PACs ($482,000); Republican/Conservative ($379,107); Securities & Investment ($294,322); Retired ($218,870); Oil & Gas ($217,821)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
L000596,N00045228,Anna Paulina,Luna,https://www.opensecrets.org/members-of-congress/anna-paulina-luna/summary?cid=N00045228,"House Freedom Fund ($188,154); Club for Growth ($48,490); American Israel Public Affairs Cmte ($15,250); Senate Conservatives Fund ($13,600); Energy Transfer Partners ($13,250)","Retired ($724,798); Republican/Conservative ($515,133); Leadership PACs ($150,585); Real Estate ($135,460); Securities & Investment ($114,762)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000603,N00048776,Morgan,Luttrell,https://www.opensecrets.org/members-of-congress/morgan-luttrell/summary?cid=N00048776,"American Israel Public Affairs Cmte ($23,600); CGX Energy ($13,200); National Cattlemen's Beef Assn ($13,000); Steely Lumber ($11,600); Koch Inc ($10,000)","Retired ($575,063); Oil & Gas ($110,264); Real Estate ($77,949); Health Professionals ($54,692); Securities & Investment ($43,106)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
L000562,N00013855,Stephen,Lynch,https://www.opensecrets.org/members-of-congress/lynch-stephen/summary?cid=N00013855&cycle=2024,"National Development Inc ($12,000); Air Line Pilots Assn ($10,000); American Crystal Sugar ($10,000); American Federation of State/Cnty/Munic Employees ($10,000); Carpenters & Joiners Union ($10,000)","Real Estate ($116,500); Public Sector Unions ($55,500); Building Trade Unions ($47,000); Transportation Unions ($42,351); Lawyers/Law Firms ($35,850)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
M000194,N00035670,Nancy,Mace,https://www.opensecrets.org/members-of-congress/nancy-mace/summary?cid=N00035670,"American Israel Public Affairs Cmte ($43,305); Club for Growth ($28,100); Oracle Corp ($19,900); Gs Supply Co ($16,500); Veterans Guardian VA Claim Consulting ($14,700)","Republican/Conservative ($485,687); Retired ($384,711); Securities & Investment ($196,148); Leadership PACs ($187,000); Real Estate ($111,989)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
M001230,N00041866,Ryan,Mackenzie,https://www.opensecrets.org/members-of-congress/ryan-mackenzie/summary?cid=N00041866&cycle=2024,"Republican Jewish Coalition ($13,800); Mountaire Corp ($13,200); Lehigh Valley Water Systems ($11,350); Commonwealth of Pennsylvania ($11,316); Archer Auto Group ($11,281)","Retired ($275,685); Leadership PACs ($205,959); Securities & Investment ($129,887); Real Estate ($109,938); Republican/Conservative ($98,499)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
M001223,N00050458,Seth,Magaziner,https://www.opensecrets.org/members-of-congress/seth-magaziner/summary?cid=N00050458,"American Israel Public Affairs Cmte ($29,100); Service Employees International Union ($20,000); Tree of Life Productions ($19,800); Cornish Assoc ($19,300); Pontefract Global Strategies ($16,150)","Retired ($172,508); Securities & Investment ($119,193); Lawyers/Law Firms ($119,128); Real Estate ($110,650); Leadership PACs ($90,115)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
M000317,N00044040,Nicole,Malliotakis,https://www.opensecrets.org/members-of-congress/nicole-malliotakis/summary?cid=N00044040,"American Israel Public Affairs Cmte ($85,400); Welsh, Carson et al ($27,300); Apollo Global Management ($26,448); Blackstone Group ($19,800); R&V Management ($15,200)","Retired ($366,451); Securities & Investment ($262,068); Real Estate ($236,609); Leadership PACs ($187,800); Pro-Israel ($136,869)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
M001228,N00052817,Celeste,Maloy,https://www.opensecrets.org/members-of-congress/celeste-maloy/summary?cid=N00052817,"American Israel Public Affairs Cmte ($43,508); Value in Electing Women PAC ($35,000); Intend Health Strategies ($26,400); E-PAC ($25,000); National Assn of Home Builders ($23,500)","Leadership PACs ($260,600); Retired ($134,461); Lobbyists ($116,480); Republican/Conservative ($72,610); Oil & Gas ($71,575)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
M000871,N00030743,Tracey,Mann,https://www.opensecrets.org/members-of-congress/tracey-mann/summary?cid=N00030743,"American Israel Public Affairs Cmte ($33,607); Conestoga Energy Partners ($19,800); Blue Beacon International ($13,200); Demetree Salt LLC ($13,200); Downing Nelson Oil ($13,200)","Crop Production & Basic Processing ($197,200); Agricultural Services/Products ($105,988); Livestock ($85,500); Real Estate ($77,000); Oil & Gas ($68,750)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
