first_name,last_name,committee,subcommittee,cid,fec_id,bioguide_id,,,,,,fec_id_prev
Bill,Hagerty,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Digital Assets,,,H000601,,,,,,
Bill,Hagerty,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on Financial Institutions and Consumer Protection,,,H000601,,,,,,
Bill,Hagerty,"Committee on Banking, Housing, and Urban Affairs",Subcommittee on National Security and International Trade and Finance,,,H000601,,,,,,
Bill,Hagerty,Committee on Foreign Relations,"Subcommittee on Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy",,,H000601,,,,,,
Bill,Hagerty,Committee on Foreign Relations,"Subcommittee on State Department and USAID Management, International Operations, and Bilateral International Development",,,H000601,,,,,,
Bill,Hagerty,Committee on Foreign Relations,"Subcommittee on Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues",,,H000601,,,,,,
Bill,Hagerty,Committee on Rules and Administration,,,,H000601,,,,,,
Bill,Hagerty,Joint Committee on Printing,,,,H000601,,,,,,
Abraham,Hamadeh,Armed Services,,,H4AZ08108,H001098,,,,,,
Abraham,Hamadeh,Veterans' Affairs,,,H4AZ08108,H001098,,,,,,
Josh,Harder,Appropriations,,N00040853,H8CA10126,H001090,,,,,,H8CA10126
Mike,Haridopolos,Financial Services,,,H4FL08168,H001099,,,,,,
Mike,Haridopolos,"Science, Space, and Technology",,,H4FL08168,H001099,,,,,,
Pat,Harrigan,Armed Services,,N00050144,H2NC13243,H001101,,,,,,H2NC13243
Pat,Harrigan,"Science, Space, and Technology",,N00050144,H2NC13243,H001101,,,,,,H2NC13243
Andy,Harris,Appropriations,,N00029147,H8MD01094,H001052,,,,,,H8MD01094
Mark,Harris,Agriculture,,,H4NC08066,H001102,,,,,,
Mark,Harris,Education and Workforce,,,H4NC08066,H001102,,,,,,
Mark,Harris,Judiciary,,,H4NC08066,H001102,,,,,,
Diana,Harshbarger,Energy and Commerce,,N00046688,H0TN01118,H001086,,,,,,H0TN01118
Margaret,Hassan,Committee on Finance,"Subcommittee on Energy, Natural Resources, and Infrastructure",N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,Committee on Finance,Subcommittee on Health Care,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,Committee on Finance,Subcommittee on Taxation and IRS Oversight,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,Committee on Veterans' Affairs,,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Margaret,Hassan,Joint Economic Committee,,N00038397,S6NH00091,H001076,,,,,,S6NH00091
Josh,Hawley,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,,S8MO00160,H001089,,,,,,
Josh,Hawley,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Disaster Management, District of Columbia, and Census",,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on Small Business and Entrepreneurship,,,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on the Judiciary,"Subcommittee on Antitrust, Competition Policy, and Consumer Rights",,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on the Judiciary,Subcommittee on Crime and Counterterrorism,,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on the Judiciary,"Subcommittee on Privacy, Technology, and the Law",,S8MO00160,H001089,,,,,,
Josh,Hawley,Committee on the Judiciary,Subcommittee on the Constitution,,S8MO00160,H001089,,,,,,
Jahana,Hayes,Agriculture,,N00043421,H8CT05245,H001081,,,,,,H8CT05245
Jahana,Hayes,Education and Workforce,,N00043421,H8CT05245,H001081,,,,,,H8CT05245
Martin,Heinrich,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Appropriations,Subcommittee on Energy and Water Development,,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Appropriations,Subcommittee on Legislative Branch,,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Energy and Natural Resources,Subcommittee on Energy,,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Energy and Natural Resources,Subcommittee on National Parks,,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",,S2NM00088,H001046,,,,,,
Martin,Heinrich,Committee on Energy and Natural Resources,Subcommittee on Water and Power,,S2NM00088,H001046,,,,,,
Martin,Heinrich,Joint Economic Committee,,,S2NM00088,H001046,,,,,,
Martin,Heinrich,Select Committee on Intelligence,,,S2NM00088,H001046,,,,,,
Kevin,Hern,Ways and Means,,N00040829,H8OK01157,H001082,,,,,,H8OK01157
John,Hickenlooper,"Committee on Commerce, Science, and Transportation","Subcommittee on Aviation, Space, and Innovation",,,H000273,,,,,,
John,Hickenlooper,"Committee on Commerce, Science, and Transportation","Subcommittee on Consumer Protection, Technology, and Data Privacy",,,H000273,,,,,,
John,Hickenlooper,"Committee on Commerce, Science, and Transportation","Subcommittee on Science, Manufacturing, and Competitiveness",,,H000273,,,,,,
John,Hickenlooper,"Committee on Commerce, Science, and Transportation",Subcommittee on Telecommunications and Media,,,H000273,,,,,,
John,Hickenlooper,Committee on Energy and Natural Resources,Subcommittee on Energy,,,H000273,,,,,,
John,Hickenlooper,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",,,H000273,,,,,,
John,Hickenlooper,Committee on Energy and Natural Resources,Subcommittee on Water and Power,,,H000273,,,,,,
John,Hickenlooper,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,,,H000273,,,,,,
John,Hickenlooper,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,,,H000273,,,,,,
John,Hickenlooper,Committee on Small Business and Entrepreneurship,,,,H000273,,,,,,
Clay,Higgins,Armed Services,,N00039953,H6LA03148,H001077,,,,,,H6LA03148
Clay,Higgins,Oversight and Government Reform,,N00039953,H6LA03148,H001077,,,,,,H6LA03148
Clay,Higgins,"Select Subcomm to Investigate Questions about Jan 6, 2021",,N00039953,H6LA03148,H001077,,,,,,H6LA03148
J.,Hill,Financial Services,,,,H001072,,,,,,
J.,Hill,Intelligence,,,,H001072,,,,,,
James,Himes,Financial Services,,N00029070,H8CT04172,H001047,,,,,,H8CT04172
James,Himes,Intelligence,,N00029070,H8CT04172,H001047,,,,,,H8CT04172
Ashley,Hinson,Appropriations,,N00044521,H0IA01174,H001091,,,,,,H0IA01174
Ashley,Hinson,Ethics,,N00044521,H0IA01174,H001091,,,,,,H0IA01174
Ashley,Hinson,Select Comm on the Strategic Competition US and China,,N00044521,H0IA01174,H001091,,,,,,H0IA01174
Mazie,Hirono,Committee on Armed Services,Subcommittee on Personnel,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Armed Services,Subcommittee on Readiness and Management Support,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Armed Services,Subcommittee on Seapower,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Energy and Natural Resources,Subcommittee on Energy,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Energy and Natural Resources,Subcommittee on National Parks,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Small Business and Entrepreneurship,,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on the Judiciary,Subcommittee on Border Security and Immigration,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on the Judiciary,"Subcommittee on Federal Courts, Oversight, Agency Action, and Federal Rights",,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on the Judiciary,Subcommittee on Intellectual Property,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on the Judiciary,Subcommittee on the Constitution,,S2HI00106,H001042,,,,,,
Mazie,Hirono,Committee on Veterans' Affairs,,,S2HI00106,H001042,,,,,,
John,Hoeven,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Appropriations,Subcommittee on Department of Defense,N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Appropriations,"Subcommittee on Department of Interior, Environment, and Related Agencies",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Appropriations,Subcommittee on Energy and Water Development,N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Energy and Natural Resources,Subcommittee on Energy,N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Energy and Natural Resources,Subcommittee on Water and Power,N00031688,S0ND00093,H001061,,,,,,S0ND00093
John,Hoeven,Committee on Indian Affairs,,N00031688,S0ND00093,H001061,,,,,,S0ND00093
Steven,Horsford,Ways and Means,,N00033638,H2NV04011,H001066,,,,,,H2NV04011
Erin,Houchin,Budget,,N00037427,H6IN09143,H001093,,,,,,H6IN09143
Erin,Houchin,Energy and Commerce,,N00037427,H6IN09143,H001093,,,,,,H6IN09143
Erin,Houchin,Rules,,N00037427,H6IN09143,H001093,,,,,,H6IN09143
Chrissy,Houlahan,Armed Services,,N00040949,H8PA06087,H001085,,,,,,H8PA06087
Chrissy,Houlahan,Intelligence,,N00040949,H8PA06087,H001085,,,,,,H8PA06087
Steny,Hoyer,Appropriations,,N00001821,H2MD05155,H000874,,,,,,H2MD05155
Val,Hoyle,Natural Resources,,N00049734,H2OR04095,H001094,,,,,,H2OR04095
Val,Hoyle,Transportation and Infrastructure,,N00049734,H2OR04095,H001094,,,,,,H2OR04095
Richard,Hudson,Energy and Commerce,,N00033630,H2NC08185,H001067,,,,,,H2NC08185
Jared,Huffman,Natural Resources,,N00033030,H2CA06259,H001068,,,,,,H2CA06259
Jared,Huffman,Transportation and Infrastructure,,N00033030,H2CA06259,H001068,,,,,,H2CA06259
Bill,Huizenga,Financial Services,,N00030673,H0MI02094,H001058,,,,,,H0MI02094
Bill,Huizenga,Foreign Affairs,,N00030673,H0MI02094,H001058,,,,,,H0MI02094
Wesley,Hunt,Judiciary,,N00044362,H0TX07170,H001095,,,,,,H0TX07170
Wesley,Hunt,Natural Resources,,N00044362,H0TX07170,H001095,,,,,,H0TX07170
Jeff,Hurd,Natural Resources,,,H4CO03357,H001100,,,,,,
Jeff,Hurd,"Science, Space, and Technology",,,H4CO03357,H001100,,,,,,
Jeff,Hurd,Transportation and Infrastructure,,,H4CO03357,H001100,,,,,,
Jon,Husted,Committee on Environment and Public Works,"Subcommittee on Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight",,,H001104,,,,,,
Jon,Husted,Committee on Environment and Public Works,"Subcommittee on Clean Air, Climate, and Nuclear Innovation and Safety",,,H001104,,,,,,
Jon,Husted,Committee on Environment and Public Works,"Subcommittee on Fisheries, Wildlife, and Water",,,H001104,,,,,,
Jon,Husted,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Education and the American Family,,,H001104,,,,,,
Jon,Husted,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Employment and Workplace Safety,,,H001104,,,,,,
Jon,Husted,"Committee on Health, Education, Labor, and Pensions",Subcommittee on Primary Health and Retirement Security,,,H001104,,,,,,
Jon,Husted,Committee on Small Business and Entrepreneurship,,,,H001104,,,,,,
Jon,Husted,Special Committee on Aging,,,,H001104,,,,,,
Cindy,Hyde-Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Commodities, Derivatives, Risk Management, and Trade",,,H001079,,,,,,
Cindy,Hyde-Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",,,H001079,,,,,,
Cindy,Hyde-Smith,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Livestock, Dairy, Poultry, and Food Safety",,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Appropriations,"Subcommittee on Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Appropriations,Subcommittee on Department of Homeland Security,,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Appropriations,"Subcommittee on Departments of Labor, Health and Human Services, and Education, and Related Agencies",,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Appropriations,Subcommittee on Energy and Water Development,,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Appropriations,"Subcommittee on Military Construction, Veterans Affairs, and Related Agencies",,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Appropriations,"Subcommittee on Transportation, Housing and Urban Development, and Related Agencies",,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Energy and Natural Resources,Subcommittee on Energy,,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Energy and Natural Resources,"Subcommittee on Public Lands, Forests, and Mining",,,H001079,,,,,,
Cindy,Hyde-Smith,Committee on Rules and Administration,,,,H001079,,,,,,
Cindy,Hyde-Smith,Joint Committee of Congress on the Library,,,,H001079,,,,,,
Darrell,Issa,Foreign Affairs,,N00007017,H0CA48024,I000056,,,,,,H0CA48024
Darrell,Issa,Judiciary,,N00007017,H0CA48024,I000056,,,,,,H0CA48024
Darrell,Issa,"Science, Space, and Technology",,N00007017,H0CA48024,I000056,,,,,,H0CA48024
Glenn,Ivey,Appropriations,,N00033749,H2MD04315,I000058,,,,,,H2MD04315
Glenn,Ivey,Ethics,,N00033749,H2MD04315,I000058,,,,,,H2MD04315
Brian,Jack,Oversight and Government Reform,,,H4GA03126,J000311,,,,,,
Brian,Jack,Rules,,,H4GA03126,J000311,,,,,,
Brian,Jack,Small Business,,,H4GA03126,J000311,,,,,,
Jonathan,Jackson,Agriculture,,N00050105,H2IL01349,J000309,,,,,,H2IL01349
Jonathan,Jackson,Foreign Affairs,,N00050105,H2IL01349,J000309,,,,,,H2IL01349
Ronny,Jackson,Agriculture,,N00046055,H0TX13228,J000304,,,,,,H0TX13228
Ronny,Jackson,Armed Services,,N00046055,H0TX13228,J000304,,,,,,H0TX13228
Ronny,Jackson,Foreign Affairs,,N00046055,H0TX13228,J000304,,,,,,H0TX13228
Ronny,Jackson,Intelligence,,N00046055,H0TX13228,J000304,,,,,,H0TX13228
Sara,Jacobs,Armed Services,,N00042081,H8CA49074,J000305,,,,,,H8CA49074
Sara,Jacobs,Foreign Affairs,,N00042081,H8CA49074,J000305,,,,,,H8CA49074
John,James,Energy and Commerce,,N00041550,H2MI10150,J000307,,,,,,H2MI10150
Pramila,Jayapal,Budget,,N00038858,H6WA07458,J000298,,,,,,H6WA07458
Pramila,Jayapal,Foreign Affairs,,N00038858,H6WA07458,J000298,,,,,,H6WA07458
Pramila,Jayapal,Judiciary,,N00038858,H6WA07458,J000298,,,,,,H6WA07458
Hakeem,Jeffries,,,N00033640,H2NY10092,J000294,,,,,,H2NY10092
Dusty,Johnson,Agriculture,,N00040559,H8SD01055,J000301,,,,,,H8SD01055
Dusty,Johnson,Select Comm on the Strategic Competition US and China,,N00040559,H8SD01055,J000301,,,,,,H8SD01055
Dusty,Johnson,Transportation and Infrastructure,,N00040559,H8SD01055,J000301,,,,,,H8SD01055
Henry,Johnson,Judiciary,,N00027848,H6GA04129,J000288,,,,,,
Henry,Johnson,Transportation and Infrastructure,,N00027848,H6GA04129,J000288,,,,,,
Julie,Johnson,Foreign Affairs,,,H4TX32089,J000310,,,,,,
Julie,Johnson,Homeland Security,,,H4TX32089,J000310,,,,,,
Julie,Johnson,House Administration,,,H4TX32089,J000310,,,,,,
Julie,Johnson,Joint Committee of Congress on the Library,,,H4TX32089,J000310,,,,,,
Mike,Johnson,,,N00039106,H6LA04138,J000299,,,,,,H6LA04138
Ron,Johnson,Committee on Finance,Subcommittee on Fiscal Responsibility and Economic Growth,N00048650,S2PA00513,J000293,,,,,,S2PA00513
Ron,Johnson,Committee on Finance,Subcommittee on Health Care,N00048650,S2PA00513,J000293,,,,,,S2PA00513
Ron,Johnson,Committee on Finance,Subcommittee on Taxation and IRS Oversight,N00048650,S2PA00513,J000293,,,,,,S2PA00513
Ron,Johnson,Committee on Homeland Security and Governmental Affairs,Permanent Subcommittee on Investigations,N00048650,S2PA00513,J000293,,,,,,S2PA00513
Ron,Johnson,Committee on Homeland Security and Governmental Affairs,"Subcommittee on Border Management, Federal Workforce, and Regulatory Affairs",N00048650,S2PA00513,J000293,,,,,,S2PA00513
Ron,Johnson,Committee on the Budget,,N00048650,S2PA00513,J000293,,,,,,S2PA00513
Ron,Johnson,Special Committee on Aging,,N00048650,S2PA00513,J000293,,,,,,S2PA00513
Jim,Jordan,Judiciary,,N00027894,H6OH04082,J000289,,,,,,H6OH04082
Jim,Jordan,Oversight and Government Reform,,N00027894,H6OH04082,J000289,,,,,,H6OH04082
David,Joyce,Appropriations,,N00035007,H2OH14064,J000295,,,,,,H2OH14064
John,Joyce,Energy and Commerce,,N00043242,H8PA13125,J000302,,,,,,H8PA13125
James,Justice,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Conservation, Forestry, Natural Resources, and Biotechnology",,S4WV00332,J000312,,,,,,
James,Justice,"Committee on Agriculture, Nutrition, and Forestry","Subcommittee on Food and Nutrition, Specialty Crops, Organics, and Research",,S4WV00332,J000312,,,,,,
